137742491	MAG	5.4	-14.7	-48.84
137742493	GYR	0.9137017	-2.032196	0.43417248
137742501	ACC	2.420538	3.6990416	7.903559
137742501	MAG	4.56	-14.759999	-48.66
137742503	GYR	1.2631166	-2.4640777	0.010231993
137742511	ACC	2.2122424	3.7062242	7.7215996
137742511	MAG	3.1799998	-15.36	-48.899998
137742513	GYR	1.3070989	-2.725528	-0.5028948
137742521	ACC	0.6703765	3.7014358	7.546823
137742521	MAG	1.5	-15.78	-48.899998
137742523	GYR	1.2191343	-2.4451408	-0.6097962
137742531	ACC	-0.7733272	3.6343982	9.380781
137742531	MAG	0.48	-16.5	-49.02
137742533	GYR	1.0609202	-1.5599971	-0.6934848
137742541	ACC	0.035913024	2.918532	9.371204
137742541	MAG	-0.12	-16.74	-49.2
137742543	GYR	1.1794281	-1.0413725	-0.5151121
137742551	ACC	0.20111294	2.918532	9.371204
137742551	MAG	-0.17999999	-17.22	-49.079998
137742553	GYR	1.438435	-0.8043568	-0.14370605
137742561	ACC	1.3479356	2.6886885	9.675268
137742561	MAG	-0.24	-17.64	-49.079998
137742563	GYR	1.5221235	-0.7829765	-0.0777326
137742571	ACC	2.0039468	2.5737667	10.043976
137742571	MAG	-0.42	-18.0	-48.48
137742573	GYR	1.7414241	-0.8880454	-0.05879578
137742581	ACC	0.7781156	2.9017725	6.301838
137742581	MAG	-0.48	-19.08	-48.239998
137742583	GYR	2.0578523	-1.1898128	-0.14492778
137742591	ACC	0.7158663	2.918532	5.9474964
137742591	MAG	-1.1999999	-19.619999	-47.94
137742593	GYR	2.4494169	-1.7774651	-0.19379699
137742601	ACC	0.4237737	3.1124623	3.6631286
137742601	MAG	-1.3199999	-20.46	-47.16
137742603	GYR	2.398715	-2.0480785	-0.13454308
137742611	ACC	0.25139117	3.2561142	1.8866309
137742611	MAG	-1.92	-21.3	-46.559998
137742613	GYR	2.1122193	-2.1519256	-0.053297993
137742621	ACC	1.1875241	3.071761	0.8595184
137742621	MAG	-3.24	-22.199999	-45.96
137742623	GYR	1.701107	-2.1128302	0.049938235
137742631	ACC	1.2761095	3.052607	0.90979666
137742631	MAG	-3.9599998	-23.34	-45.239998
137742633	GYR	1.2435689	-2.0260873	0.16722436
137742641	ACC	1.8483237	2.9903579	1.4748282
137742641	MAG	-4.68	-24.24	-44.52
137742643	GYR	0.8226828	-1.9026926	0.24969117
137742651	ACC	2.2385786	2.8898015	2.1068976
137742651	MAG	-5.52	-24.9	-44.04
137742653	GYR	0.49281552	-1.7267634	0.31749722
137742661	ACC	2.7150247	2.8898015	2.396596
137742661	MAG	-6.42	-25.68	-43.98
137742663	GYR	0.23380867	-1.465313	0.40301836
137742671	ACC	2.7700913	2.8898015	2.384625
137742671	MAG	-7.14	-26.099998	-43.559998
137742673	GYR	-0.011759156	-1.1580478	0.50503284
137742681	ACC	3.3087866	2.825158	2.2601264
137742681	MAG	-7.7999997	-26.279999	-43.5
137742683	GYR	-0.2744312	-0.88254756	0.61682117
137742691	ACC	4.3957543	2.717419	2.3750482
137742691	MAG	-8.28	-25.74	-43.68
137742693	GYR	-0.55665094	-0.63697976	0.69989884
137742701	ACC	5.916372	2.5474305	3.4261026
137742701	MAG	-8.76	-25.32	-42.96
137742703	GYR	-0.82909685	-0.43111816	0.7096727
137742711	ACC	5.954679	2.5210943	3.5122938
137742711	MAG	-9.3	-25.14	-42.899998
137742713	GYR	-1.0874928	-0.3462079	0.66752297
137742721	ACC	6.196493	2.4540567	4.2544966
137742721	MAG	-10.2	-24.3	-42.719997
137742723	GYR	-1.3122913	-0.36025777	0.61926466
137742731	ACC	6.5939307	2.303222	5.1645923
137742731	MAG	-10.98	-24.24	-42.84
137742733	GYR	-1.4631749	-0.3462079	0.5887214
137742741	ACC	7.367258	2.4349031	6.586748
137742741	MAG	-11.099999	-23.88	-43.379997
137742743	GYR	-1.5328137	-0.31444287	0.5539021
137742751	ACC	7.4582376	2.4636335	6.6250553
137742751	MAG	-11.46	-23.34	-43.62
137742753	GYR	-1.5315919	-0.3492622	0.5392413
137742761	ACC	8.296208	2.695871	6.9698205
137742761	MAG	-11.58	-23.039999	-44.16
137742763	GYR	-1.5419766	-0.51053065	0.54168475
137742771	ACC	9.277831	2.906561	7.633014
137742771	MAG	-11.46	-22.439999	-44.34
137742773	GYR	-1.5712981	-0.6730208	0.50503284
137742781	ACC	11.703157	3.4165258	9.062353
137742781	MAG	-11.759999	-21.119999	-44.579998
137742783	GYR	-1.5651895	-0.68218374	0.42623124
137742791	ACC	11.703157	3.4165258	9.062353
137742791	MAG	-11.82	-20.16	-44.28
137742793	GYR	-1.5578591	-0.6608035	0.2857322
137742801	ACC	12.531551	3.6822822	10.065523
137742801	MAG	-11.94	-19.08	-44.16
137742803	GYR	-1.5890132	-0.75732017	0.09025534
137742811	ACC	13.130101	3.7852328	11.85878
137742811	MAG	-12.36	-18.119999	-44.16
137742813	GYR	-1.621389	-0.8892671	-0.13942999
137742821	ACC	12.545917	4.1491513	13.982437
137742821	MAG	-12.9	-17.16	-44.34
137742823	GYR	-1.5694655	-0.8196284	-0.36850446
137742831	ACC	12.447754	4.1826706	14.013562
137742831	MAG	-13.559999	-16.26	-44.879997
137742833	GYR	-1.4210253	-0.5569564	-0.5731443
137742841	ACC	11.597813	4.4316673	13.932159
137742841	MAG	-13.74	-16.199999	-45.18
137742843	GYR	-1.2457069	-0.28878653	-0.7350236
137742851	ACC	10.620978	4.7070007	13.714287
137742851	MAG	-14.099999	-15.66	-45.539997
137742853	GYR	-1.1149818	-0.13362677	-0.8321512
137742861	ACC	9.735124	4.9539027	14.525921
137742861	MAG	-14.099999	-15.48	-45.3
137742863	GYR	-1.0477866	-0.1965459	-0.8718574
137742871	ACC	9.677663	4.956297	14.583382
137742871	MAG	-13.679999	-15.12	-45.78
137742873	GYR	-0.98364574	-0.3669773	-0.8944594
137742881	ACC	9.287408	4.9658737	14.863803
137742881	MAG	-14.099999	-14.46	-45.84
137742883	GYR	-0.84742284	-0.5300783	-0.9042333
137742891	ACC	8.578724	5.0113635	14.916475
137742891	MAG	-13.799999	-14.099999	-45.719997
137742893	GYR	-0.68493265	-0.7377725	-0.91645056
137742901	ACC	7.4941506	5.272331	12.945748
137742901	MAG	-13.559999	-14.46	-45.719997
137742903	GYR	-0.50961435	-0.96929044	-0.9103419
137742911	ACC	7.4941506	5.272331	12.945748
137742911	MAG	-14.04	-14.46	-45.42
137742913	GYR	-0.3727805	-1.15255	-0.88407475
137742921	ACC	7.1015015	5.3657055	11.703157
137742921	MAG	-14.46	-13.98	-45.3
137742923	GYR	-0.33429602	-1.1794281	-0.86330533
137742931	ACC	7.096713	5.384859	11.159674
137742931	MAG	-14.58	-13.86	-45.539997
137742933	GYR	-0.40454552	-1.111622	-0.8382598
137742941	ACC	6.8956003	5.2124763	11.286566
137742941	MAG	-15.0	-13.92	-45.96
137742943	GYR	-0.51266867	-1.0395399	-0.8400924
137742951	ACC	6.8261685	5.210082	11.269807
137742951	MAG	-15.0	-13.679999	-45.42
137742953	GYR	-0.59513545	-0.9051496	-0.91522884
137742961	ACC	6.395212	5.147833	10.968137
137742961	MAG	-14.88	-14.099999	-45.12
137742963	GYR	-0.5890268	-0.8361218	-0.94882643
137742971	ACC	5.8660936	5.0831895	10.527604
137742971	MAG	-15.179999	-14.16	-44.64
137742973	GYR	-0.5554292	-0.7121162	-1.0239629
137742981	ACC	4.110844	5.1334677	9.2586775
137742981	MAG	-15.24	-13.44	-44.46
137742983	GYR	-0.50778174	-0.6730208	-1.1125383
137742991	ACC	3.9743748	5.138256	9.143756
137742991	MAG	-15.24	-13.559999	-45.0
137742993	GYR	-0.39904773	-0.7279987	-1.2463179
137743001	ACC	3.1555579	5.1286793	8.257901
137743001	MAG	-15.66	-13.38	-44.879997
137743003	GYR	-0.36117408	-0.74082685	-1.2915218
137743011	ACC	2.3080103	5.102343	7.25473
137743011	MAG	-15.9	-13.5	-45.18
137743013	GYR	-0.3031419	-0.7829765	-1.3764321
137743021	ACC	0.24899697	4.867412	5.348946
137743021	MAG	-15.839999	-13.799999	-44.64
137743023	GYR	-0.26832256	-0.8678868	-1.4625641
137743031	ACC	0.107739076	4.8745947	5.2292356
137743031	MAG	-16.14	-14.16	-44.1
137743033	GYR	-0.25793785	-1.0138836	-1.5633569
137743041	ACC	-0.866701	4.8937483	4.5513773
137743041	MAG	-16.199999	-14.34	-44.64
137743043	GYR	-0.29092458	-1.0829114	-1.5774068
137743051	ACC	-1.8315643	4.8506527	4.06296
137743051	MAG	-16.02	-14.46	-44.1
137743053	GYR	-0.3483459	-1.1232284	-1.5352571
137743061	ACC	-2.8491	4.8602295	4.132392
137743061	MAG	-16.68	-14.28	-44.219997
